player,team,x,y,shot_statsbomb_xg,shot_outcome,shot_type,shot_body_part,shot_technique,shot_first_time,shot_one_on_one,shot_open_goal,under_pressure,minute,period,match_id,dist_to_goal,shot_angle,shot_zone,is_goal,is_on_target,shot_outcome_clean
Vincent Paté Aboubakar,Cameroon,104.4,49.0,0.28323865,Goal,Open Play,Right Foot,Lob,,,,,62,2,3857259,18.01,29.98,Penalty Area,1,1,Goal
Jean-Eric Maxim Choupo-Moting,Cameroon,111.0,37.0,0.46942416,Goal,Open Play,Left Foot,Normal,True,,,,65,2,3857259,9.49,18.43,Central (12m),1,1,Goal
Nikola Milenković,Serbia,110.5,45.7,0.0304652,Wayward,Open Play,Head,Normal,,,,True,69,2,3857259,11.08,30.96,Central (12m),0,0,Off Target
Aleksandar Mitrović,Serbia,110.1,55.7,0.10947208,Saved,Open Play,Right Foot,Normal,True,,,,75,2,3857259,18.56,57.77,Penalty Area,0,1,Saved
Sergej Milinković-Savić,Serbia,95.2,48.2,0.032438725,Off T,Open Play,Right Foot,Normal,,,,,77,2,3857259,26.12,18.3,Edge of Box,0,0,Off Target
Vincent Paté Aboubakar,Cameroon,94.0,24.8,0.025639288,Saved,Open Play,Right Foot,Normal,,,,,86,2,3857259,30.12,30.31,Long Range,0,1,Saved
Aleksandar Mitrović,Serbia,105.1,38.3,0.1134657,Off T,Open Play,Right Foot,Normal,True,,,,88,2,3857259,15.0,6.51,Penalty Area,0,0,Off Target
Georges-Kévin Nkoudou Mbida,Cameroon,103.3,13.7,0.0070103277,Saved,Free Kick,Right Foot,Normal,,,,,94,2,3857259,31.15,57.59,Long Range,0,1,Saved
Marko Grujić,Serbia,92.3,33.6,0.027356416,Saved,Open Play,Right Foot,Half Volley,,,,,94,2,3857259,28.43,13.01,Edge of Box,0,1,Saved
Michy Batshuayi Tunga,Belgium,110.0,29.6,0.13561569,Saved,Open Play,Left Foot,Normal,True,,,,4,1,3857283,14.43,46.12,Penalty Area,0,1,Saved
Kevin De Bruyne,Belgium,95.2,30.1,0.023734333,Blocked,Open Play,Right Foot,Half Volley,True,,,,15,1,3857283,26.7,21.76,Edge of Box,0,0,Blocked
Amadou Onana,Belgium,114.6,38.6,0.22733837,Off T,Open Play,Head,Normal,,,,,16,1,3857283,5.58,14.53,Six Yard Box,0,0,Off Target
Thomas Meunier,Belgium,101.1,27.4,0.050302412,Saved,Open Play,Right Foot,Normal,,,,,18,1,3857283,22.71,33.69,Edge of Box,0,1,Saved
Hakim Ziyech,Morocco,88.5,52.0,0.010982664,Off T,Open Play,Left Foot,Normal,,,,True,20,1,3857283,33.71,20.85,Long Range,0,0,Off Target
Selim Amallah,Morocco,106.0,49.7,0.054105066,Off T,Open Play,Right Foot,Volley,True,,,,27,1,3857283,17.03,34.72,Penalty Area,0,0,Off Target
Achraf Hakimi Mouh,Morocco,109.4,56.3,0.054164495,Off T,Open Play,Right Foot,Normal,,,,True,34,1,3857283,19.44,56.96,Penalty Area,0,0,Off Target
Kevin De Bruyne,Belgium,94.1,42.1,0.021631707,Blocked,Open Play,Left Foot,Normal,,,,True,34,1,3857283,25.98,4.64,Edge of Box,0,0,Blocked
Kevin De Bruyne,Belgium,112.6,6.7,0.007375095,Off T,Free Kick,Right Foot,Normal,,,,,38,1,3857283,34.11,77.47,Long Range,0,0,Off Target
Hakim Ziyech,Morocco,95.2,48.1,0.02991042,Saved,Open Play,Left Foot,Normal,,,,,49,2,3857283,26.09,18.09,Edge of Box,0,1,Saved
Eden Hazard,Belgium,104.9,58.7,0.009158539,Saved,Open Play,Right Foot,Normal,,,,,51,2,3857283,24.04,51.08,Edge of Box,0,1,Saved
Amadou Onana,Belgium,111.4,40.8,0.06452631,Off T,Open Play,Head,Normal,,,,True,51,2,3857283,8.64,5.31,Central (12m),0,0,Off Target
Sofiane Boufal,Morocco,106.6,22.0,0.01369968,Off T,Open Play,Right Foot,Normal,,,,,56,2,3857283,22.44,53.33,Edge of Box,0,0,Off Target
Noussair Mazraoui,Morocco,87.4,35.3,0.022188112,Off T,Open Play,Right Foot,Normal,True,,,,60,2,3857283,32.94,8.2,Long Range,0,0,Off Target
Dries Mertens,Belgium,97.9,37.7,0.065653466,Saved,Open Play,Right Foot,Normal,,,,,64,2,3857283,22.22,5.94,Edge of Box,0,1,Saved
Azzedine Ounahi,Morocco,87.6,38.2,0.023304239,Off T,Open Play,Right Foot,Normal,,,,,68,2,3857283,32.45,3.18,Long Range,0,0,Off Target
Romain Saïss,Morocco,118.0,36.4,0.56495196,Goal,Open Play,Other,Normal,,True,True,,72,2,3857283,4.12,60.95,Six Yard Box,1,1,Goal
Jan Vertonghen,Belgium,109.1,37.6,0.03727616,Off T,Open Play,Head,Normal,,,,True,81,2,3857283,11.16,12.42,Central (12m),0,0,Off Target
Abderrazak Hamdallah,Morocco,116.6,28.9,0.036752854,Saved,Open Play,Left Foot,Normal,,,,,90,2,3857283,11.61,72.97,Central (12m),0,1,Saved
Zakaria Aboukhlal,Morocco,110.3,46.8,0.18104906,Goal,Open Play,Right Foot,Normal,True,,,,91,2,3857283,11.85,35.03,Central (12m),1,1,Goal
Enner Remberto Valencia Lastra,Ecuador,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,15,1,3857286,11.9,0.48,Central (12m),1,1,Goal
Romario Andrés Ibarra Mina,Ecuador,96.5,46.4,0.057691004,Off T,Open Play,Right Foot,Normal,,,,True,28,1,3857286,24.36,15.23,Edge of Box,0,0,Off Target
Enner Remberto Valencia Lastra,Ecuador,109.6,38.0,0.08878088,Goal,Open Play,Head,Normal,,,,,30,1,3857286,10.59,10.89,Central (12m),1,1,Goal
Abdelkarim Hassan Al Haj Fadlalla,Qatar,88.4,22.4,0.0062173195,Off T,Open Play,Left Foot,Normal,,,,,32,1,3857286,36.17,29.12,Long Range,0,0,Off Target
Almoez Ali Zainalabiddin Abdulla,Qatar,113.0,43.7,0.21267414,Off T,Open Play,Head,Normal,,True,,,49,1,3857286,7.92,27.86,Central (12m),0,0,Off Target
Angelo Smit Preciado Quiñónez,Ecuador,91.7,61.5,0.0066099144,Off T,Open Play,Right Foot,Normal,,,,,51,2,3857286,35.54,37.22,Long Range,0,0,Off Target
Romario Andrés Ibarra Mina,Ecuador,101.9,32.3,0.07894745,Saved,Open Play,Right Foot,Normal,,,,,54,2,3857286,19.67,23.05,Penalty Area,0,1,Saved
Pedro Miguel Correia,Qatar,106.5,47.5,0.030855335,Off T,Open Play,Head,Normal,,,,True,61,2,3857286,15.44,29.05,Penalty Area,0,0,Off Target
Akram Hassan Afif,Qatar,92.1,23.1,0.009109482,Off T,Open Play,Right Foot,Normal,,,,,74,2,3857286,32.62,31.2,Long Range,0,0,Off Target
Mohammed Muntari,Qatar,100.2,55.2,0.045332674,Off T,Open Play,Right Foot,Half Volley,True,,,,85,2,3857286,24.96,37.51,Edge of Box,0,0,Off Target
Kevin José Rodríguez Cortez,Ecuador,112.3,37.4,0.13848205,Off T,Open Play,Head,Normal,,,,,94,2,3857286,8.13,18.66,Central (12m),0,0,Off Target
Lionel Andrés Messi Cuccittini,Argentina,104.5,44.5,0.15308252,Saved,Open Play,Left Foot,Normal,True,,,,1,1,3857300,16.14,16.19,Penalty Area,0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,108.0,40.0,0.7835,Goal,Penalty,Left Foot,Normal,,,,,9,1,3857300,12.0,0.0,Penalty Area,1,1,Goal
Alejandro Darío Gómez,Argentina,98.4,20.2,0.011924569,Off T,Open Play,Right Foot,Normal,,,,,20,1,3857300,29.3,42.51,Edge of Box,0,0,Off Target
Lautaro Javier Martínez,Argentina,113.2,33.8,0.0877444,Blocked,Open Play,Head,Normal,,,,,41,1,3857300,9.2,42.36,Central (12m),0,0,Blocked
Rodrigo Javier De Paul,Argentina,101.1,41.8,0.050540753,Off T,Open Play,Right Foot,Half Volley,True,,,,41,1,3857300,18.99,5.44,Penalty Area,0,0,Off Target
Saleh Khalid Al Shehri,Saudi Arabia,108.0,29.6,0.080592275,Goal,Open Play,Left Foot,Normal,,,,,47,2,3857300,15.88,40.91,Penalty Area,1,1,Goal
Nawaf Shaker Al Abid,Saudi Arabia,104.9,54.1,0.040064447,Blocked,Open Play,Left Foot,Normal,,,,,52,2,3857300,20.66,43.04,Edge of Box,0,0,Blocked
Salem Mohammed Al Dawsari,Saudi Arabia,102.4,25.3,0.03280492,Goal,Open Play,Right Foot,Normal,,,,,52,2,3857300,22.93,39.87,Edge of Box,1,1,Goal
Lisandro Martínez,Argentina,111.1,39.9,0.33156127,Blocked,Open Play,Right Foot,Normal,True,,,,62,2,3857300,8.9,0.64,Central (12m),0,0,Blocked
Nicolás Alejandro Tagliafico,Argentina,116.1,37.2,0.63619345,Saved,Open Play,Other,Normal,,True,,,62,2,3857300,4.8,35.68,Six Yard Box,0,1,Saved
Lautaro Javier Martínez,Argentina,116.5,31.1,0.077176735,Off T,Open Play,Head,Normal,,,,True,68,2,3857300,9.56,68.53,Central (12m),0,0,Off Target
Ángel Fabián Di María Hernández,Argentina,111.4,54.4,0.0639515,Saved,Open Play,Right Foot,Normal,,True,,,71,2,3857300,16.77,59.15,Penalty Area,0,1,Saved
Ángel Fabián Di María Hernández,Argentina,86.7,57.3,0.015201165,Blocked,Open Play,Left Foot,Half Volley,,,,,73,2,3857300,37.53,27.45,Long Range,0,0,Blocked
Enzo Fernandez,Argentina,108.2,39.6,0.036932193,Off T,Open Play,Head,Normal,,,,,75,2,3857300,11.81,1.94,Central (12m),0,0,Off Target
Lionel Andrés Messi Cuccittini,Argentina,92.8,47.1,0.056788407,Off T,Free Kick,Left Foot,Normal,,,,,79,2,3857300,28.11,14.63,Edge of Box,0,0,Off Target
Lionel Andrés Messi Cuccittini,Argentina,113.6,32.2,0.077553175,Saved,Open Play,Head,Normal,,,,,83,2,3857300,10.09,50.63,Central (12m),0,1,Saved
Nicolás Hernán Otamendi,Argentina,109.5,37.8,0.048093256,Wayward,Open Play,Head,Normal,,,,True,90,2,3857300,10.73,11.83,Central (12m),0,0,Off Target
Julián Álvarez,Argentina,112.5,33.2,0.061390053,Saved,Open Play,Head,Normal,,,,True,100,2,3857300,10.12,42.2,Central (12m),0,1,Saved
Gue-Sung Cho,South Korea,111.9,44.7,0.09163986,Blocked,Open Play,Left Foot,Normal,True,,,True,3,1,3857299,9.36,30.12,Central (12m),0,0,Blocked
Woo-Yeong Jeong,South Korea,96.7,49.1,0.03008143,Blocked,Open Play,Right Foot,Normal,,,,,7,1,3857299,25.01,21.33,Edge of Box,0,0,Blocked
Min Jae Kim,South Korea,114.5,47.9,0.059008703,Wayward,Open Play,Head,Normal,,,,,7,1,3857299,9.63,55.15,Central (12m),0,0,Off Target
In-Beom Hwang,South Korea,95.7,54.9,0.019586006,Blocked,Open Play,Right Foot,Normal,,,,,7,1,3857299,28.5,31.52,Edge of Box,0,0,Blocked
Gue-Sung Cho,South Korea,115.4,30.4,0.055939306,Blocked,Open Play,Head,Normal,,,,,17,1,3857299,10.65,64.4,Central (12m),0,0,Blocked
Mohamed Salisu,Ghana,115.5,37.9,0.4040968,Goal,Open Play,Left Foot,Half Volley,True,,,,23,1,3857299,4.97,25.02,Six Yard Box,1,1,Goal
Mohammed Kudus,Ghana,113.1,41.8,0.20083603,Goal,Open Play,Head,Normal,,,,,33,1,3857299,7.13,14.62,Central (12m),1,1,Goal
Woo-Young Jung,South Korea,100.6,20.0,0.010946972,Off T,Open Play,Right Foot,Normal,,,,,44,1,3857299,27.86,45.87,Edge of Box,0,0,Off Target
Thomas Teye Partey,Ghana,118.3,36.2,0.21468838,Off T,Open Play,Head,Normal,,,,True,49,1,3857299,4.16,65.9,Six Yard Box,0,0,Off Target
Tariq Lamptey,Ghana,104.8,52.1,0.07450179,Off T,Open Play,Left Foot,Normal,,,,,49,2,3857299,19.43,38.52,Penalty Area,0,0,Off Target
Gue-Sung Cho,South Korea,111.6,36.7,0.07677545,Saved,Open Play,Head,Normal,,,,,52,2,3857299,9.02,21.45,Central (12m),0,1,Saved
Gue-Sung Cho,South Korea,112.6,38.4,0.23484395,Goal,Open Play,Head,Normal,,True,,,57,2,3857299,7.57,12.2,Central (12m),1,1,Goal
Gue-Sung Cho,South Korea,115.5,43.7,0.16237147,Goal,Open Play,Head,Normal,,,,True,60,2,3857299,5.83,39.43,Six Yard Box,1,1,Goal
Iñaki Williams Arthuer,Ghana,109.2,32.5,0.10557394,Wayward,Open Play,Right Foot,Normal,True,,,,67,2,3857299,13.15,34.78,Penalty Area,0,0,Off Target
Mohammed Kudus,Ghana,108.4,48.6,0.15416233,Goal,Open Play,Left Foot,Normal,True,,,,67,2,3857299,14.44,36.55,Penalty Area,1,1,Goal
Kang-In Lee,South Korea,90.9,45.4,0.034794893,Saved,Free Kick,Left Foot,Normal,,,,,74,2,3857299,29.6,10.51,Edge of Box,0,1,Saved
Heung-Min Son,South Korea,110.9,29.2,0.065267496,Blocked,Open Play,Right Foot,Normal,,,,,75,2,3857299,14.12,49.88,Penalty Area,0,0,Blocked
Kang-In Lee,South Korea,114.2,56.1,0.011154885,Blocked,Open Play,Left Foot,Normal,,,,,75,2,3857299,17.11,70.19,Penalty Area,0,0,Blocked
Jin-Su Kim,South Korea,112.0,30.1,0.19109753,Blocked,Open Play,Left Foot,Volley,True,,,,75,2,3857299,12.73,51.06,Penalty Area,0,0,Blocked
Salis Abdul Samed,Ghana,96.1,40.1,0.026676558,Off T,Open Play,Right Foot,Volley,True,,,,82,2,3857299,23.9,0.24,Edge of Box,0,0,Off Target
Jin-Su Kim,South Korea,107.7,23.5,0.03964235,Off T,Open Play,Left Foot,Normal,,,,,83,2,3857299,20.58,53.3,Edge of Box,0,0,Off Target
Jin-Su Kim,South Korea,112.0,33.2,0.054534186,Wayward,Open Play,Head,Normal,,,,True,85,2,3857299,10.5,40.36,Central (12m),0,0,Off Target
Heung-Min Son,South Korea,109.6,28.5,0.060233038,Blocked,Open Play,Right Foot,Normal,,,,,90,2,3857299,15.51,47.88,Penalty Area,0,0,Blocked
Young-Gwon Kim,South Korea,103.6,37.6,0.064945966,Blocked,Open Play,Left Foot,Normal,,,,,90,2,3857299,16.57,8.33,Penalty Area,0,0,Blocked
Sang-Ho Na,South Korea,113.0,49.3,0.05996953,Saved,Open Play,Head,Normal,,,,True,90,2,3857299,11.64,53.03,Central (12m),0,1,Saved
Gue-Sung Cho,South Korea,111.6,23.1,0.014336902,Saved,Open Play,Left Foot,Normal,True,,,,93,2,3857299,18.87,63.57,Penalty Area,0,1,Saved
Kang-In Lee,South Korea,98.5,56.8,0.025138553,Off T,Open Play,Left Foot,Normal,,,,,99,2,3857299,27.29,38.0,Edge of Box,0,0,Off Target
Kyung-Won Kwon,South Korea,83.8,54.1,0.005484339,Blocked,Open Play,Left Foot,Normal,,,,,100,2,3857299,38.85,21.28,Long Range,0,0,Blocked
Jordan Ayew,Ghana,101.8,36.6,0.07146578,Saved,Open Play,Right Foot,Normal,,,,True,15,1,3857293,18.51,10.58,Penalty Area,0,1,Saved
André Ayew Pelé,Ghana,108.0,40.0,0.7835,Saved,Penalty,Left Foot,Normal,,,,,20,1,3857293,12.0,0.0,Penalty Area,0,1,Saved
Darwin Gabriel Núñez Ribeiro,Uruguay,106.8,29.0,0.15781382,Blocked,Open Play,Right Foot,Lob,True,,,,22,1,3857293,17.18,39.81,Penalty Area,0,0,Blocked
Luis Alberto Suárez Díaz,Uruguay,108.6,33.4,0.2733873,Saved,Open Play,Right Foot,Normal,,,,,25,1,3857293,13.17,30.07,Penalty Area,0,1,Saved
Giorgian Daniel De Arrascaeta Benedetti,Uruguay,118.0,42.7,0.71106935,Goal,Open Play,Head,Normal,,True,True,,25,1,3857293,3.36,53.47,Six Yard Box,1,1,Goal
Giorgian Daniel De Arrascaeta Benedetti,Uruguay,110.8,31.2,0.16736692,Goal,Open Play,Right Foot,Volley,True,,,True,31,1,3857293,12.73,43.73,Penalty Area,1,1,Goal
Mohammed Kudus,Ghana,94.7,45.8,0.041819587,Blocked,Open Play,Left Foot,Normal,,,,,36,1,3857293,25.96,12.91,Edge of Box,0,0,Blocked
José María Giménez de Vargas,Uruguay,106.5,42.5,0.03238874,Off T,Open Play,Head,Normal,,,,True,49,1,3857293,13.73,10.49,Penalty Area,0,0,Off Target
Osman Bukari,Ghana,104.7,50.8,0.08441304,Off T,Open Play,Right Foot,Half Volley,,,,,45,2,3857293,18.73,35.22,Penalty Area,0,0,Off Target
Facundo Pellistri Rebollo,Uruguay,107.5,33.2,0.099497445,Off T,Open Play,Right Foot,Normal,,,,,64,2,3857293,14.23,28.55,Penalty Area,0,0,Off Target
Federico Santiago Valverde Dipetta,Uruguay,92.5,22.5,0.0066686436,Saved,Open Play,Right Foot,Volley,True,,,,69,2,3857293,32.6,32.47,Long Range,0,1,Saved
Federico Santiago Valverde Dipetta,Uruguay,93.0,21.1,0.008103582,Off T,Open Play,Right Foot,Normal,,,,,69,2,3857293,32.96,34.99,Long Range,0,0,Off Target
Mohammed Kudus,Ghana,95.7,47.2,0.04665373,Off T,Open Play,Right Foot,Normal,,,,,70,2,3857293,25.34,16.5,Edge of Box,0,0,Off Target
Federico Santiago Valverde Dipetta,Uruguay,60.0,4.0,0.003913026,Off T,Open Play,Right Foot,Normal,,,,,76,2,3857293,69.97,30.96,Long Range,0,0,Off Target
Antoine Semenyo,Ghana,109.6,28.0,0.12024433,Off T,Open Play,Left Foot,Normal,,True,,,78,2,3857293,15.88,49.09,Penalty Area,0,0,Off Target
Mohammed Kudus,Ghana,96.8,42.8,0.05586675,Saved,Open Play,Left Foot,Normal,,,,,80,2,3857293,23.37,6.88,Edge of Box,0,1,Saved
Mohammed Kudus,Ghana,108.0,43.6,0.10750313,Blocked,Open Play,Left Foot,Half Volley,,,,,94,2,3857293,12.53,16.7,Penalty Area,0,0,Blocked
Maximiliano Gómez González,Uruguay,93.0,49.4,0.030132728,Saved,Open Play,Right Foot,Normal,,,,,94,2,3857293,28.59,19.2,Edge of Box,0,1,Saved
Kamaldeen Sulemana,Ghana,99.5,50.6,0.081227794,Saved,Open Play,Right Foot,Normal,,,,,95,2,3857293,23.08,27.34,Edge of Box,0,1,Saved
Sebastián Coates Nión,Uruguay,108.8,43.0,0.103292696,Off T,Open Play,Right Foot,Normal,True,,,,96,2,3857293,11.59,15.0,Central (12m),0,0,Off Target
Diego Nicolás De La Cruz Arcosa,Uruguay,91.4,33.9,0.0429242,Saved,Free Kick,Right Foot,Normal,,,,,99,2,3857293,29.24,12.04,Edge of Box,0,1,Saved
Daniel Olmo Carvajal,Spain,112.4,45.9,0.20824905,Off T,Open Play,Right Foot,Volley,True,,,,4,1,3857291,9.62,37.82,Central (12m),0,0,Off Target
Marco Asensio Willemsen,Spain,102.5,40.7,0.1501565,Off T,Open Play,Left Foot,Normal,True,,,,8,1,3857291,17.51,2.29,Penalty Area,0,0,Off Target
Daniel Olmo Carvajal,Spain,112.3,39.3,0.48925844,Goal,Open Play,Right Foot,Lob,,True,,,10,1,3857291,7.73,5.19,Central (12m),1,1,Goal
Marco Asensio Willemsen,Spain,105.8,33.4,0.09218961,Goal,Open Play,Left Foot,Half Volley,True,,,,20,1,3857291,15.66,24.93,Penalty Area,1,1,Goal
Ferrán Torres García,Spain,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,30,1,3857291,11.9,0.48,Central (12m),1,1,Goal
Marco Asensio Willemsen,Spain,91.7,29.8,0.015886325,Blocked,Open Play,Left Foot,Normal,,,,,42,1,3857291,30.08,19.82,Long Range,0,0,Blocked
Marco Asensio Willemsen,Spain,110.5,30.5,0.04809784,Off T,Open Play,Left Foot,Normal,,,,,49,1,3857291,13.44,45.0,Penalty Area,0,0,Off Target
Marco Asensio Willemsen,Spain,100.5,45.7,0.08547543,Off T,Open Play,Left Foot,Normal,,,,,47,2,3857291,20.32,16.29,Edge of Box,0,0,Off Target
Ferrán Torres García,Spain,114.7,49.4,0.10498973,Goal,Open Play,Left Foot,Normal,,,,,53,2,3857291,10.79,60.58,Central (12m),1,1,Goal
Daniel Olmo Carvajal,Spain,92.0,25.7,0.017297672,Off T,Open Play,Right Foot,Normal,,,,,61,2,3857291,31.44,27.05,Long Range,0,0,Off Target
Álvaro Borja Morata Martín,Spain,112.0,54.0,0.06487478,Off T,Open Play,Right Foot,Normal,,True,,,62,2,3857291,16.12,60.26,Penalty Area,0,0,Off Target
Daniel Olmo Carvajal,Spain,110.3,29.3,0.033574425,Saved,Open Play,Head,Normal,,,,,69,2,3857291,14.44,47.81,Penalty Area,0,1,Saved
Pablo Martín Páez Gavira,Spain,103.0,45.8,0.056229107,Goal,Open Play,Right Foot,Volley,True,,,,73,2,3857291,17.96,18.84,Penalty Area,1,1,Goal
Carlos Soler Barragán,Spain,109.7,40.1,0.33333436,Goal,Open Play,Right Foot,Normal,True,,,,89,2,3857291,10.3,0.56,Central (12m),1,1,Goal
Álvaro Borja Morata Martín,Spain,104.0,36.4,0.16366571,Goal,Open Play,Left Foot,Normal,True,,,,91,2,3857291,16.4,12.68,Penalty Area,1,1,Goal
Carlos Soler Barragán,Spain,102.5,42.5,0.10654532,Off T,Open Play,Right Foot,Normal,True,,,,95,2,3857291,17.68,8.13,Penalty Area,0,0,Off Target
Carlos Soler Barragán,Spain,103.5,16.7,0.008599174,Blocked,Free Kick,Right Foot,Normal,,,,,97,2,3857291,28.55,54.7,Edge of Box,0,0,Blocked
Alphonso Davies,Canada,109.6,36.4,0.08130363,Goal,Open Play,Head,Normal,,True,,True,1,1,3857281,11.01,19.09,Central (12m),1,1,Goal
Marko Livaja,Croatia,109.5,36.8,0.4341785,Saved,Open Play,Right Foot,Normal,True,,,,21,1,3857281,10.98,16.95,Central (12m),0,1,Saved
Marko Livaja,Croatia,109.9,50.0,0.24546398,Saved,Open Play,Right Foot,Normal,,True,,,34,1,3857281,14.21,44.71,Penalty Area,0,1,Saved
Andrej Kramarić,Croatia,114.1,29.4,0.14639324,Goal,Open Play,Left Foot,Normal,True,,,,35,1,3857281,12.13,60.9,Penalty Area,1,1,Goal
Marko Livaja,Croatia,101.0,39.1,0.13916126,Goal,Open Play,Right Foot,Normal,,,,,43,1,3857281,19.02,2.71,Penalty Area,1,1,Goal
Andrej Kramarić,Croatia,98.7,33.1,0.059277993,Off T,Open Play,Left Foot,Normal,,,,,46,1,3857281,22.39,17.95,Edge of Box,0,0,Off Target
Jonathan Osorio,Canada,98.3,50.1,0.03829635,Off T,Open Play,Right Foot,Normal,,,,,48,2,3857281,23.94,24.96,Edge of Box,0,0,Off Target
Andrej Kramarić,Croatia,108.2,42.1,0.24875651,Saved,Open Play,Right Foot,Normal,True,,,,53,2,3857281,11.99,10.09,Central (12m),0,1,Saved
Jonathan David,Canada,96.4,39.9,0.052886155,Saved,Open Play,Right Foot,Normal,True,,,,55,2,3857281,23.6,0.24,Edge of Box,0,1,Saved
Tajon Buchanan,Canada,99.8,52.9,0.023891453,Blocked,Open Play,Right Foot,Normal,,,,,57,2,3857281,23.97,32.56,Edge of Box,0,0,Blocked
Alphonso Davies,Canada,101.1,59.8,0.011981465,Blocked,Free Kick,Left Foot,Normal,,,,,62,2,3857281,27.37,46.33,Edge of Box,0,0,Blocked
Andrej Kramarić,Croatia,106.8,47.1,0.10933437,Goal,Open Play,Left Foot,Normal,,,,True,69,2,3857281,14.99,28.27,Penalty Area,1,1,Goal
Andrej Kramarić,Croatia,115.1,46.8,0.1355834,Wayward,Open Play,Left Foot,Half Volley,True,,,,71,2,3857281,8.38,54.22,Central (12m),0,0,Off Target
David Junior Hoilett,Canada,92.2,33.0,0.019849088,Off T,Open Play,Right Foot,Normal,,,,,76,2,3857281,28.67,14.13,Edge of Box,0,0,Off Target
Ivan Perišić,Croatia,115.3,26.9,0.031612467,Saved,Open Play,Left Foot,Normal,,True,,,77,2,3857281,13.92,70.26,Penalty Area,0,1,Saved
Marcelo Brozović,Croatia,110.3,42.6,0.30414897,Saved,Open Play,Left Foot,Normal,True,,,,77,2,3857281,10.04,15.0,Central (12m),0,1,Saved
Ivan Perišić,Croatia,96.0,26.3,0.02367336,Off T,Open Play,Left Foot,Normal,,,,,81,2,3857281,27.63,29.72,Edge of Box,0,0,Off Target
Mislav Oršić,Croatia,98.2,35.1,0.045590583,Saved,Open Play,Right Foot,Normal,True,,,,89,2,3857281,22.34,12.67,Edge of Box,0,1,Saved
David Junior Hoilett,Canada,98.1,33.5,0.03737635,Blocked,Open Play,Right Foot,Half Volley,True,,,,92,2,3857281,22.84,16.53,Edge of Box,0,0,Blocked
David Junior Hoilett,Canada,99.5,26.7,0.02121069,Off T,Open Play,Right Foot,Volley,,,,,92,2,3857281,24.44,32.97,Edge of Box,0,0,Off Target
Lovro Majer,Croatia,109.2,45.4,0.68703645,Goal,Open Play,Left Foot,Normal,True,,,,93,2,3857281,12.07,26.57,Penalty Area,1,1,Goal
Frederico Rodrigues Santos,Brazil,108.7,38.6,0.29454654,Wayward,Open Play,Left Foot,Normal,True,,,,1,1,3857280,11.39,7.06,Central (12m),0,0,Off Target
Antony Matheus dos Santos,Brazil,103.3,25.5,0.038875267,Wayward,Open Play,Left Foot,Normal,,,,,1,1,3857280,22.12,40.97,Edge of Box,0,0,Off Target
Gabriel Teodoro Martinelli Silva,Brazil,111.8,34.5,0.12449543,Saved,Open Play,Head,Normal,,True,,,13,1,3857280,9.87,33.85,Central (12m),0,1,Saved
Gabriel Fernando de Jesus,Brazil,113.4,48.9,0.044797283,Off T,Open Play,Head,Normal,,,,,14,1,3857280,11.08,53.44,Central (12m),0,0,Off Target
Frederico Rodrigues Santos,Brazil,107.6,39.2,0.083684884,Blocked,Open Play,Right Foot,Half Volley,True,,,,21,1,3857280,12.43,3.69,Penalty Area,0,0,Blocked
Rodrygo Silva de Goes,Brazil,94.0,42.7,0.0651609,Blocked,Free Kick,Right Foot,Normal,,,,,29,1,3857280,26.14,5.93,Edge of Box,0,0,Blocked
Daniel Alves da Silva,Brazil,96.7,29.3,0.06485747,Off T,Free Kick,Right Foot,Normal,,,,,33,1,3857280,25.64,24.67,Edge of Box,0,0,Off Target
Antony Matheus dos Santos,Brazil,105.6,52.3,0.033440635,Saved,Open Play,Left Foot,Normal,,,,,37,1,3857280,18.94,40.5,Penalty Area,0,1,Saved
Gabriel Teodoro Martinelli Silva,Brazil,101.3,45.2,0.047920834,Saved,Open Play,Right Foot,Normal,,,,,45,1,3857280,19.41,15.54,Penalty Area,0,1,Saved
Rodrygo Silva de Goes,Brazil,107.8,50.0,0.06651591,Off T,Open Play,Right Foot,Normal,True,,,True,46,1,3857280,15.77,39.34,Penalty Area,0,0,Off Target
Bryan Mbeumo,Cameroon,113.5,47.4,0.11827337,Saved,Open Play,Head,Normal,,,,,47,1,3857280,9.85,48.7,Central (12m),0,1,Saved
Vincent Paté Aboubakar,Cameroon,109.5,54.0,0.07058843,Off T,Open Play,Right Foot,Normal,True,,,,50,2,3857280,17.5,53.13,Penalty Area,0,0,Off Target
Gabriel Fernando de Jesus,Brazil,111.9,36.3,0.27918908,Saved,Open Play,Right Foot,Normal,True,,,,52,2,3857280,8.91,24.55,Central (12m),0,1,Saved
Pierre Kunde Malong,Cameroon,91.8,17.8,0.006493906,Off T,Open Play,Right Foot,Normal,,,,,53,2,3857280,35.89,38.21,Long Range,0,0,Off Target
Gabriel Teodoro Martinelli Silva,Brazil,108.9,25.7,0.038835723,Saved,Open Play,Right Foot,Normal,,,,,55,2,3857280,18.1,52.18,Penalty Area,0,1,Saved
